filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 3201 to 4000,14953,107833,13.5,White,France,"This wine is ripe, smooth and rich. It has a generous feel to it, although never far from the more mineral, steely, terroir-driven character that makes good Pouilly-Fuissé. The top of the range from Château de Fuissé, this wine is selected from 30 different parcels giving an harmonious balance between richness and structure. Age the wine and drink from 2018.",Tête de Cru,44,92,0.48,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Château de Fuissé 2013 Tête de Cru  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/chateau-de-fuisse-2013-tete-cru-chardonnay-pouilly-fuisse/,Chardonnay,2013,Château de Fuissé
winemag 4801 to 5600,4335,128228,13,White,France,"Not to be confused with wines from the vineyard of the same name in neighboring Pernand-Verglesses, this balanced wine shows ripe tropical fruits as well as toasted wood flavors. It is structured and still developing its rich potential. Drink from 2017.",Aux Vergelesses Premier Cru,44,92,0.48,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Savigny-lés-Beaune,"47.0644992, 4.8175578",47.0644992,4.8175578,Domaine Dublére 2011 Aux Vergelesses Premier Cru  (Savigny-lés-Beaune),https://www.winemag.com/buying-guide/domaine-dublere-2011-aux-vergelesses-premier-cru-chardonnay-savigny-beaune/,Chardonnay,2011,Domaine Dublére
winemag 1 to 800,4186,4186,12.5,White,France,"Next to the line of Grand Cru vineyards, this premier cru is one of the finest. This wine has minerality, a steely edge and a chalky character. These are allied to the ripe fruits that hint of apricot and offer both richness and crisp freshness. Drink this wine from 2021.",Montée de Tonnerre Premier Cru,45,92,0.49,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Jean-Marc Brocard 2017 Montée de Tonnerre Premier Cru  (Chablis),https://www.winemag.com/buying-guide/jean-marc-brocard-2017-montee-de-tonnerre-premier-cru-chablis-304475/,Chardonnay,2017,Jean-Marc Brocard
winemag 1601 to 2400,10334,72284,12.5,White,France,"This wine comes from the furthest west of the Chablis Premier Cru vineyards, and furthest from the Serein river. The coolness of its chalk soil reflects in its crisp, appley and tight mineral character. The fruit is bright, in accordance with the 2014 vintage. Drink now, or, better yet, from 2018.",Vau Ligneau Premier Cru,45,92,0.49,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Nicolas Potel 2014 Vau Ligneau Premier Cru  (Chablis),https://www.winemag.com/buying-guide/nicolas-potel-2014-vau-ligneau-premier-cru-chablis/,Chardonnay,2014,Nicolas Potel
winemag 801 to 1600,10458,212501,12.5,White,France,"This wine is rich, full in the mouth and with good concentration. Its youthful, mineral character gives it texture as well as good acidity. With its potential and ripe yellow and citrus fruit, it is likely to age for several years. Drink from 2019.",Vaucoupin Premier Cru,45,92,0.49,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Gueguen 2016 Vaucoupin Premier Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-gueguen-2016-vaucoupin-premier-cru-chablis-278566/,Chardonnay,2016,Domaine Gueguen
winemag 9601 to 10400,8040,240696,,White,France,"There's a luscious outer edge to this wine, with mango and peach flavors freshened with citrus. But at its dense core, it is all mineral, flinty, the wood present but certainly not dominant. It needs time, maybe 3-4 years.",Vaillons Premier Cru,45,92,0.49,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,William Févre 2005 Vaillons Premier Cru  (Chablis),https://www.winemag.com/buying-guide/william-fevre-2005-vaillons-premier-cru-chardonnay-chablis/,Chardonnay,2005,William Févre
winemag 11201 to 12000,8463,39412,,White,France,"At this stage, this wine is quite closed, but the potential is there. When it opens out, over five years, it will have enticing layers of wood, sweet fruit and intense ripe fruit.",Premier cru,45,92,0.49,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Louis Latour 2002 Premier cru  (Chassagne-Montrachet),https://www.winemag.com/buying-guide/louis-latour-2002-premier-cru-chardonnay-chassagne-montrachet/,Chardonnay,2002,Louis Latour
winemag 2401 to 3200,3996,81416,13,White,France,"A silky ripe wine that has great yellow and white stone fruits. That is contrasted with a strongly mineral character, touches of honey and intense acidity. The wine is still young but it has a delicious future. Drink starting from 2019.",Vers Châne,45,92,0.49,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Château de Lavernette 2014 Vers Châne  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/chateau-de-lavernette-2014-vers-chane-pouilly-fuisse/,Chardonnay,2014,Château de Lavernette
winemag 3201 to 4000,8504,101384,12.5,White,France,"Close to the slope of Grand Crus, Fourchaume is one of the best known of the premiers in Chablis. This ripe wine with its touches of vanilla as well as yellow fruits and acidity has a lightly honeyed character typical of the vintage. It is ready to drink, although it will be better from 2017.",Fourchaume Premier Cru,46,92,0.5,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Gérard Duplessis 2013 Fourchaume Premier Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-gerard-duplessis-2013-fourchaume-premier-cru-chablis/,Chardonnay,2013,Domaine Gérard Duplessis
winemag 8001 to 8800,4180,190585,,White,France,"Balanced, a wine that has both great fruit and sweet apple acidity. Hints of spice from wood, followed by good freshness, giving a wine that is rich and crisp.",En Buland Vieilles Vignes,46,92,0.5,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Daniel Barraud 2008 En Buland Vieilles Vignes  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/daniel-barraud-2008-en-buland-vieilles-vignes-chardonnay-pouilly-fuisse/,Chardonnay,2008,Daniel Barraud
winemag 8001 to 8800,4177,190582,12.5,White,France,"Rich and soft, the yellow fruit character of this wine shines through the acidity. It has a broad texture, although never losing sight of that crispness.",Vaulorent Premier Cru,47,92,0.51,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,William Févre 2008 Vaulorent Premier Cru  (Chablis),https://www.winemag.com/buying-guide/william-fevre-2008-vaulorent-premier-cru-chardonnay-chablis/,Chardonnay,2008,William Févre
winemag 2401 to 3200,13054,90474,13,White,France,"This wine is properly steely, tight and with considerable acidity. To balance all this freshness it has layers of ripe yellow fruits that are developing and will likely give a fuller wine in a few years. Drink from 2017.",Montmains Premier Cru,48,92,0.52,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Chanson Pére et Fils 2013 Montmains Premier Cru  (Chablis),https://www.winemag.com/buying-guide/chanson-pere-et-fils-2013-montmains-premier-cru-chablis/,Chardonnay,2013,Chanson Pére et Fils
winemag 4001 to 4800,4579,112992,13,White,France,"From vines planted in 1955, this is a ripe, fruit-packed and mineral-driven wine. It has succulent green fruits, laced with lemon zest and firmly textured. It needs to age for several years to reveal its full potential. Drink from 2018.",Fourchaume Premier Cru Vieilles Vignes,48,92,0.52,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Vrignaud 2012 Fourchaume Premier Cru Vieilles Vignes  (Chablis),https://www.winemag.com/buying-guide/domaine-vrignaud-2012-fourchaume-premier-cru-vieilles-vignes-chardonnay-chablis/,Chardonnay,2012,Domaine Vrignaud
winemag 8801 to 9600,9088,226069,13,White,France,"Made from 70-year-old vines planted by Christian Moreau's father, Guy, this wine shows extra concentration, certainly, but also the pure pleasure of ripe, delicious Chardonnay. It's initially tight, but the rich green fruits and toast soon come forward to give an impressively big wine, and one worth aging.",Cuvée Guy Moreau Vaillon Premier Cru,48,92,0.52,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Christian Moreau Pére et Fils 2006 Cuvée Guy Moreau Vaillon Premier Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-christian-moreau-pere-fils-2006-cuvee-guy-vaillon-premier-cru-chardonnay-chablis/,Chardonnay,2006,Domaine Christian Moreau Pére et Fils
winemag 1601 to 2400,1175,63125,13.5,White,France,"Ripe tropical fruits star in this opulent, bold wine. The acidity is there, just enough to give this rich wine the support it needs. It is a complete wine-ripe and spicy, just give it some more time. Drink from 2018.",Le Clos,48,92,0.52,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine Ferret 2015 Le Clos  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/domaine-ferret-2015-le-clos-pouilly-fuisse/,Chardonnay,2015,Domaine Ferret
winemag 801 to 1600,2773,204816,13,White,France,"This oak-aged wine, made from organically grown grapes, is already delicious. It has the fatness of the vintage in white wines without losing the structure and minerality of the appellation. Warm and opulent, it's ripe with white fruits and finished with acidity.",Vers Châne,48,92,0.52,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Château de Lavernette 2016 Vers Châne  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/chateau-de-lavernette-2016-vers-chane-pouilly-fuisse/,Chardonnay,2016,Château de Lavernette
winemag 11201 to 12000,11801,42750,,White,France,"The lovely nose is tinged with floral aromas that call to mind apple blossoms and lilacs, but there's also a firm, underlying minerality. Apple and pear flavors join with limes and minerals in the mouth, finishing long and mouthwatering.",Les Blanchots Grand Cru,49,92,0.53,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Laroche 2002 Les Blanchots Grand Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-laroche-2002-blanchots-grand-cru-chardonnay-chablis/,Chardonnay,2002,Domaine Laroche
winemag 6401 to 7200,12343,167480,13,White,France,"Concentrated white fruits, layering melon, pear and red apples with the balancing acidity. For a Chablis, it is ripe and opulent, a delicious already approachable product of the warm year. It does have texture to age well.",Cuvée Guy Moreau Vaillon Premier Cru,49,92,0.53,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Christian Moreau Pére et Fils 2009 Cuvée Guy Moreau Vaillon Premier Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-christian-moreau-pere-fils-2009-cuvee-guy-vaillon-premier-cru-chardonnay-chablis/,Chardonnay,2009,Domaine Christian Moreau Pére et Fils
winemag 10401 to 11200,4585,19847,,White,France,"Chenevottes is situated high up on the Chassagne-Montrachet slope, above the grand cru vineyards. With its fat, ripe butter and coconut milk character, this wine offers an immediately appealing style. But there is a hint of ageability in its layers of serious wood and structure.",Les Chenevottes Premier Cru,49,92,0.53,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Louis Latour 2004 Les Chenevottes Premier Cru  (Chassagne-Montrachet),https://www.winemag.com/buying-guide/louis-latour-2004-chenevottes-premier-cru-chardonnay-chassagne-montrachet/,Chardonnay,2004,Louis Latour
winemag 7201 to 8000,11793,182564,13.5,White,France,"Superripe fruit gives the wine weight and richness, toast and peach and pineapple fruits. Old vines give the concentration and opulent fruit. Worth aging 2-3 years.",Premier Cru,49,92,0.53,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Manuel Olivier 2008 Premier Cru  (Meursault),https://www.winemag.com/buying-guide/manuel-olivier-2008-premier-cru-chardonnay-meursault/,Chardonnay,2008,Manuel Olivier
winemag 1601 to 2400,1016,62966,13.5,White,France,"Rich, fruity and with a full texture, this smooth, creamy wine has great fruit, deliciously cut with acidity. The wine is smooth, hinting at toast, with a tighter, more textured aftertaste. Drink from 2020.",Les Corton Premier Cru,49,92,0.53,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Aubin,"46.9505880, 4.7076330",46.950588,4.707633,Roux Pére et Fils 2015 Les Corton Premier Cru  (Saint-Aubin),https://www.winemag.com/buying-guide/roux-pere-et-fils-2015-les-corton-premier-cru-saint-aubin/,Chardonnay,2015,Roux Pére et Fils
winemag 1 to 800,4499,4499,13.5,White,France,"This is a textured and structured wine that has good aging potential. Tones of butter and ripe fruit broaden out the palate, while plenty of acidity keeps everything fresh. Drink from 2020.",Les Graviéres Premier Cru,49,92,0.53,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Santenay,"46.9128330, 4.6965340",46.912833,4.696534,Domaine Jessiaume 2016 Les Graviéres Premier Cru  (Santenay),https://www.winemag.com/buying-guide/domaine-jessiaume-2016-les-gravieres-premier-cru-santenay/,Chardonnay,2016,Domaine Jessiaume
winemag 11201 to 12000,14347,45296,13,White,France,"An effort worthy of the grand cru pedigree, this firm, yet rich and enveloping, wine juxtaposes minerals against ripe apples and pears. Hints of flint and anise on the nose add complexity, while the finish seamlessly melds honey and steel.",Les Clos,50,92,0.54,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,J. Moreau & Fils 2000 Les Clos  (Chablis),https://www.winemag.com/buying-guide/j-moreau-fils-2000-clos-chardonnay-chablis/,Chardonnay,2000,J. Moreau & Fils
winemag 2401 to 3200,13083,90503,12.5,White,France,"While this wine has slightly rustic aromas, the flavor is lively, ripe and bright with good acidity and a thrust of steel that gives minerality. Tight and crisp, the wine will take a while to develop. Drink from 2018.",Fourchaumes Premier Cru,50,92,0.54,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Chanson Pére et Fils 2013 Fourchaumes Premier Cru  (Chablis),https://www.winemag.com/buying-guide/chanson-pere-et-fils-2013-fourchaumes-premier-cru-chablis/,Chardonnay,2013,Chanson Pére et Fils
winemag 3201 to 4000,15318,108198,12.5,White,France,"Attractive toast aromas match well with the buttery, ripe fruits. This is a generous wine, although one with a line of acidity and steeliness that gives a strong texture. At the end, lemon crispness and ripe honey go well together. Drink from 2017.",Montmains Premier Cru,50,92,0.54,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,William Févre 2013 Montmains Premier Cru  (Chablis),https://www.winemag.com/buying-guide/william-fevre-2013-montmains-premier-cru-chardonnay-chablis/,Chardonnay,2013,William Févre
winemag 6401 to 7200,12346,167483,13,White,France,"While it is rich, the wine is more dominated by the minerality and structure of Chablis. White fruits, melon and pear come through, with a citric edge and firm toast. It is taut and tense, ready to age.",Les Vaupulans Fourchaume Premier Cru,50,92,0.54,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Vrignaud 2009 Les Vaupulans Fourchaume Premier Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-vrignaud-2009-vaupulans-fourchaume-premier-cru-chardonnay-chablis/,Chardonnay,2009,Domaine Vrignaud
winemag 7201 to 8000,917,171688,12.5,White,France,"While having the richness of the vintage, this wine also has all the steely minerality of Chablis. Its acidity goes in a crisp line from the yellow and white fruits to the wood. Still young, give the wine another 3-4 years. Screwcap.",Les Fourchaumes Vieilles Vignes,50,92,0.54,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Laroche 2009 Les Fourchaumes Vieilles Vignes  (Chablis),https://www.winemag.com/buying-guide/domaine-laroche-2009-fourchaumes-vieilles-vignes-chardonnay-chablis/,Chardonnay,2009,Domaine Laroche
winemag 10401 to 11200,14250,29512,,White,France,"Blended from 10 plots of vines, all over 30 years of age, with most planted in 1929, this is Château de Fuissé's ultimate Cuvée, and the one intended to have the most longevity. In 2003, it's incredibly rich and honeyed, with notes of grilled nuts balanced by fresh peach and melon flavors. Long on the finish. Drink now-2015. Imported by Frederick Wildman and Sons, Ltd.",Vieilles Vignes,50,92,0.54,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Château de Fuissé 2003 Vieilles Vignes  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/chateau-de-fuisse-2003-vieilles-vignes-chardonnay-pouilly-fuisse/,Chardonnay,2003,Château de Fuissé
winemag 8001 to 8800,4155,190560,,White,France,"Full and fresh, a beautifully rich wine, packed with tropical fruits, ripe apricots and a gorgeous opulent texture. Impressive.",Les Chataigniers,50,92,0.54,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Château de Beauregard 2008 Les Chataigniers  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/chateau-de-beauregard-2008-chataigniers-chardonnay-pouilly-fuisse/,Chardonnay,2008,Château de Beauregard
winemag 801 to 1600,10490,212533,13.5,White,France,"Produced from organic grapes, this textured wine is rich with the potential to be deliciously fruity. It has toast, spice as well as a strong mineral texture. Alongside that the pear and melon fruits are developing, giving the wine great potential and richness. Drink from late 2018.",Les Birbettes,50,92,0.54,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Château des Rontets 2014 Les Birbettes  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/chateau-des-rontets-2014-les-birbettes-pouilly-fuisse/,Chardonnay,2014,Château des Rontets
winemag 3201 to 4000,8493,101373,13,White,France,"The cool, crisp nature of Pernand is well expressed in this tight, mineral and tangy wine. It has fine acidity along with fresh apple and citrus fruits. The good texture will allow the wine to age. Drink from 2018.",Creux de la Net Premier Cru,52,92,0.57,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pernand-Vergelesses,"47.0845750, 4.8513130",47.084575,4.851313,Jean-Luc and Paul Aegerter 2013 Creux de la Net Premier Cru  (Pernand-Vergelesses),https://www.winemag.com/buying-guide/jean-luc-and-paul-aegerter-2013-creux-de-la-net-premier-cru-pernand-vergelesses/,Chardonnay,2013,Jean-Luc and Paul Aegerter
winemag 6401 to 7200,3490,158627,,White,France,"Structured and fruity, this has plenty of minerality to pair with the crisp citrus flavor. The wood influence gives it extra depth, while the crispness is preserved by a final steely thrust. This structured wine should age for four years or more",Les Caradeux Premier Cru,53,92,0.58,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pernand-Vergelesses,"47.0845750, 4.8513130",47.084575,4.851313,Chanson Pére et Fils 2010 Les Caradeux Premier Cru  (Pernand-Vergelesses),https://www.winemag.com/buying-guide/chanson-pere-fils-2010-caradeux-premier-cru-chardonnay-pernand-vergelesses/,Chardonnay,2010,Chanson Pére et Fils
winemag 8801 to 9600,9052,226033,13,White,France,"This is one of the most popular Chablis premier crus, and this soft wine shows why. It hints at minerality, but the main flavors are a great burst of apple and citrus. It has just the right vivid green character, the vanilla from the wood a very subtle afterthought.",Fourchaume Premier Cru,55,92,0.6,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,William Févre 2006 Fourchaume Premier Cru  (Chablis),https://www.winemag.com/buying-guide/william-fevre-2006-fourchaume-premier-cru-chardonnay-chablis/,Chardonnay,2006,William Févre
winemag 1 to 800,10316,10316,13.5,White,France,"The chalk soil of this vineyard shows strongly in the wine. It gives it the mineral texture and the tight-almost tannic-structure that masks the fruit. This is a potentially rich wine, its texture likely to soften in a few months. Drink from 2020.",Vers Cras,55,92,0.6,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine Pascal et Mireille Renaud 2017 Vers Cras  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/domaine-pascal-et-mireille-renaud-2017-vers-cras-pouilly-fuisse/,Chardonnay,2017,Domaine Pascal et Mireille Renaud
winemag 12001 to 12800,12165,58856,,White,France,"A rich, lush melange of fruit and nuts, with sinuous, almost unctuous flavors that twine around the palate like a snake. Long, fascinating finish, elegantly balanced and precise.",Les Referts Premier Cru,55,92,0.6,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Louis Latour 1998 Les Referts Premier Cru  (Puligny-Montrachet),https://www.winemag.com/buying-guide/louis-latour-1998-referts-premier-cru-chardonnay-puligny-montrachet/,Chardonnay,1998,Louis Latour
winemag 10401 to 11200,4538,19800,,White,France,"Rich and spiced with wood flavors, this is a rounded, powerful wine. The flavors suggest kiwis and pears leading to vanilla and caramel. It is developing well and is ready to drink.",Morgeot Premier Cru,56,92,0.61,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chassagne-Montrachet,"46.9379920, 4.7295610",46.937992,4.729561,Domaine Lamy-Pillot 2004 Morgeot Premier Cru  (Chassagne-Montrachet),https://www.winemag.com/buying-guide/domaine-lamy-pillot-2004-morgeot-premier-cru-chardonnay-chassagne-montrachet/,Chardonnay,2004,Domaine Lamy-Pillot
winemag 4801 to 5600,4576,128469,13.5,White,France,"From 70-year-old vines, with a low yield of tiny berries, this is a very textured, concentrated wine with a tight and mineral character. Melon and pear are shot through with intense citrus and wood flavors. It's a wine with structure, needing to age. Drink from 2017.",Clos de Cromin,56,92,0.61,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Alex Gambal 2011 Clos de Cromin  (Meursault),https://www.winemag.com/buying-guide/alex-gambal-2011-clos-cromin-chardonnay-meursault/,Chardonnay,2011,Alex Gambal
winemag 801 to 1600,10459,212502,13,White,France,"From vines in the lee of the dramatic rock of Solutré, this wine has great minerality as well as crisp, clean impressive fruit. It is textured, still a little tight but also full of great citrus, crisp apple and apricot flavors. Drink this refreshing and structured wine from late 2018.",,56,92,0.61,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Domaine des Valanges 2016  Pouilly-Fuissé,https://www.winemag.com/buying-guide/domaine-des-valanges-2016-pouilly-fuisse-279080/,Chardonnay,2016,Domaine des Valanges
winemag 6401 to 7200,3510,158647,13.5,White,France,"This is rich and opulent while still preserving its acidity and concentrated structure. It's floral and minerally, fragrant, round and crisp. Age for 3-4 years.",,56,92,0.61,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Joseph Drouhin 2010  Puligny-Montrachet,https://www.winemag.com/buying-guide/joseph-drouhin-2010-chardonnay-puligny-montrachet/,Chardonnay,2010,Joseph Drouhin
winemag 8801 to 9600,4131,221112,13.5,White,France,"One of the Vincent family's single-vineyard wines from its Château de Fuissé estate. It comes from chalky soil, and this shows in the initial tight minerality that then follows through with balanced pear and peach flavors, finally rounding into elegance. Imported by Frederick Wildman & Sons, Ltd. Editors' Choice.",Les Combettes,57,92,0.62,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Château de Fuissé 2007 Les Combettes  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/chateau-de-fuisse-2007-combettes-chardonnay-pouilly-fuisse/,Chardonnay,2007,Château de Fuissé
winemag 8801 to 9600,4153,221134,13.5,White,France,"As its name suggests, Les Brulées is a warm, well-exposed south-facing vineyard. The wine has richness, with layers of almond, spice and green plum flavors. There is a strong element of barrel fermentation and aging, rounding the wine out, but the rich fruit can easily balance that. Imported by Frederick Wildman & Sons, Ltd.",Les Brulées,57,92,0.62,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Pouilly-Fuissé,"46.3068839, 4.8287310",46.3068839,4.828731,Château de Fuissé 2007 Les Brulées  (Pouilly-Fuissé),https://www.winemag.com/buying-guide/chateau-de-fuisse-2007-brulees-chardonnay-pouilly-fuisse/,Chardonnay,2007,Château de Fuissé
winemag 801 to 1600,2842,204885,13,White,France,"Barrel aging has given this wine extra richness without losing the great fruit of the vintage. It comes from a seven-acre parcel within the premier cru, giving a ripe, full wine with citrus fruit and hints of apricots. Drink this beautiful wine from 2019.",Monte de Milieu Premier Cru,58,92,0.63,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Billaud-Simon 2015 Monte de Milieu Premier Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-billaud-simon-2015-monte-de-milieu-premier-cru-chablis/,Chardonnay,2015,Domaine Billaud-Simon
winemag 4801 to 5600,173,124066,13,White,France,"Made in honor of Christian Moreau's father, Guy, this is produced from 70-year-old vines that bestow serious concentration and density. It has as much yellow fruit ripeness as citrus and minerality. Put together, these elements give an ageworthy wine. Drink from 2018.",Cuvée Guy Moreau Vaillon Premier Cru,60,92,0.65,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Christian Moreau Pére et Fils 2012 Cuvée Guy Moreau Vaillon Premier Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-christian-moreau-pere-fils-2012-cuvee-guy-vaillon-premier-cru-chardonnay-chablis/,Chardonnay,2012,Domaine Christian Moreau Pére et Fils
winemag 6401 to 7200,12345,167482,13,White,France,"A wine that is destined for good aging, with its mineral structure and toast flavors. It has weight and richness but equally it has intense pear and citrus fruits layered with acidity. Age for at least four years.",Mont de Milieu Premier Cru,60,92,0.65,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Chablis,"47.8152690, 3.8004510",47.815269,3.800451,Domaine Vrignaud 2010 Mont de Milieu Premier Cru  (Chablis),https://www.winemag.com/buying-guide/domaine-vrignaud-2010-mont-milieu-premier-cru-chardonnay-chablis/,Chardonnay,2010,Domaine Vrignaud
winemag 1 to 800,4210,4210,13.5,White,France,"Rich while also mineral textured, this wine, produced by Féry et Fils, shows excellent potential. Layers of white fruits, acidity and a taut character promise aging. Drink this tense wine from 2020.",,60,92,0.65,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Puligny-Montrachet,"46.9450920, 4.7532960",46.945092,4.753296,Marcelle de Changey 2016  Puligny-Montrachet,https://www.winemag.com/buying-guide/marcelle-de-changey-2016-puligny-montrachet/,Chardonnay,2016,Marcelle de Changey
winemag 5601 to 6400,12621,152092,13,White,France,"Tropical fruit aromas lead to a peach- and apricot-flavored palate. It shows old-vine concentration, spice from having aged in wood and a generous, velvet-like texture that is balanced by a fine shot of lemony acidity. Age this for 4-5 years.",Vieilles Vignes,62,92,0.67,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Meursault,"46.9782250, 4.7687460",46.978225,4.768746,Maison Roche de Bellene 2010 Vieilles Vignes  (Meursault),https://www.winemag.com/buying-guide/roche-bellene-2010-vieilles-vignes-chardonnay-meursault/,Chardonnay,2010,Maison Roche de Bellene
