filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region,region coordinates ,region latitude,region longitude,subregion,subregion coordinates ,subregion latitude,subregion longitude,title,url,varietal,vintage,winery
winemag 12001 to 12800,11674,58365,12,White,France,"Aromas of light green apple and spice open this offering. Mild lemony fruit on the palate shows a slight chalkiness, and a light, even texture keeps it clean and satisfying.",,7,84,0.08,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Calvet 1998 Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/calvet-1998-chardonnay-vin-pays-doc/,Chardonnay,1998,Calvet
winemag 12001 to 12800,13286,59977,12.5,White,France,"A pleasing, simple Chardonnay. Mild tropical fruit and herbs mark the nose. Fruit is of medium weight, a little soft, even fat. Has decent body; flavors are just a little indistinct.",,7,84,0.08,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Barton & Guestier 1998 Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/barton-guestier-1998-chardonnay-vin-pays-doc/,Chardonnay,1998,Barton & Guestier
winemag 6401 to 7200,10895,166032,13,White,France,"A ripe and lush style of Chardonnay that's widely available, this has assertive characteristics of pineapple, mango and sweet citrus that are plentiful throughout the nose and mouth. Medium weight, with a straightforward style and a brisk, clean finish.",Fortant de France,8,84,0.1,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Pays d'Oc,"43.5711623, 3.8767016",43.5711623,3.8767016,Skalli 2010 Fortant de France Chardonnay (Pays d'Oc),https://www.winemag.com/buying-guide/skalli-2010-fortant-france-chardonnay-pays-doc/,Chardonnay,2010,Skalli
winemag 10401 to 11200,4048,19310,,White,France,"A full, ripe unoaked Chard, from the new line of French Roots wines, this has some hazelnut and green plum flavors along with light acidity. It is soft, pleasant and ready to drink.",French Roots Chardonnay,8,84,0.1,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Ginestet 2005 French Roots Chardonnay Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/ginestet-2005-french-roots-chardonnay-vin-pays-doc/,Chardonnay,2005,Ginestet
winemag 11201 to 12000,6793,37742,13.5,White,France,"This unoaked Chardonnay has some sligtly nutty qualities on the nose, allied to a bit of peach. It's unabashedly ripe, a bit heavy and alcholic, but at least it offers more texture than your typical Pays d'Oc Chard. Pear and spice flavors round out the package.",,8,84,0.1,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Tortoise Creek 2003 Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/tortoise-creek-2003-chardonnay-vin-pays-doc/,Chardonnay,2003,Tortoise Creek
winemag 11201 to 12000,6801,37750,12.5,White,France,"A hint of butteriness, grilled nuts and ripe peaches give this wine a bit of California-esque quality. It's plump and ripe in the mouth, then turns a bit tart and metallic on the finish.",,8,84,0.1,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Les Jamelles 2002 Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/jamelles-2002-chardonnay-vin-pays-doc/,Chardonnay,2002,Les Jamelles
winemag 11201 to 12000,6829,37778,,White,France,"Supple, soft fruit gives this wine a simple easy-drinking character. It's great for apéritifs, rich enough for food and just plain enjoyable.",Réserve St. Martin,8,84,0.1,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Les Vignerons de la Méditerranée 2003 Réserve St. Martin Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/vignerons-mediterranee-2003-reserve-st-martin-chardonnay-vin-pays-doc/,Chardonnay,2003,Les Vignerons de la Méditerranée
winemag 12001 to 12800,11328,58019,12,White,France,"So light, dry and taut, you might mistake this for a Sauvignon Blanc with its grapefruit profile and high acidity. Still, the cleansing tartness is likeable, if not entirely expected. This will work as an apéritif or paired with lighter foods.",,8,84,0.1,Loire Valley,"47.5532402, 1.0105289",47.5532402,1.0105289,Vin de Pays du Jardin de la France,"47.3941440, 0.6848400",47.394144,0.68484,Herzog Selection 1999 Chardonnay (Vin de Pays du Jardin de la France),https://www.winemag.com/buying-guide/herzog-selection-1999-chardonnay-vin-pays-jardin/,Chardonnay,1999,Herzog Selection
winemag 11201 to 12000,6821,37770,,White,France,"A fresh, but full-bodied wine, which has aromas of citrus and sawn wood. It is ripe, smooth, with vanilla layers sandwiched between green fruits and white currants. This makes an attractive food wine for fish and white meat dishes.",,9,84,0.11,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Barton & Guestier 2002  Mâcon-Villages,https://www.winemag.com/buying-guide/barton-guestier-2002-chardonnay-macon-villages/,Chardonnay,2002,Barton & Guestier
winemag 1601 to 2400,2345,64295,13.5,White,France,"Delicate aromas of red apple and dried grass tease on the nose of this soft wine, while slightly more assertive flavors of lime and white melon rind unfold on the medium-weight mouth. Ample acidity keeps the finish fresh, but short.",B&G Réserve,9,84,0.11,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Pays d'Oc,"43.5711623, 3.8767016",43.5711623,3.8767016,Barton & Guestier 2016 B&G Réserve Chardonnay (Pays d'Oc),https://www.winemag.com/buying-guide/barton-g-reserve-chardonnay-pays-doc/,Chardonnay,2016,Barton & Guestier
winemag 7201 to 8000,10462,181233,13.5,White,France,This value wine is a great choice for simple summer fair like grilled chicken salads. Light and fresh with underripe peach and mango fruit flavors accented by sweet pea florals. Drink now.,Lily Pad White,9,84,0.11,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Pays d'Oc,"43.5711623, 3.8767016",43.5711623,3.8767016,Arrogant Frog 2010 Lily Pad White Chardonnay (Pays d'Oc),https://www.winemag.com/buying-guide/arrogant-frog-2010-lily-pad-white-chardonnay-pays-doc/,Chardonnay,2010,Arrogant Frog
winemag 10401 to 11200,15180,30442,12.5,White,France,"A lightweight Chardonnay, with scents of apple, earth and flinty minerality. Flavors run along the same lines, picking up riper pear notes before finishing with hints of quince. Imported by Winesellers Ltd.",,9,84,0.11,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Tortoise Creek 2004 Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/tortoise-creek-2004-chardonnay-vin-pays-doc/,Chardonnay,2004,Tortoise Creek
winemag 8001 to 8800,10260,196665,13,White,France,"A decent Chard at an attractive price. Light intensity on the nose with suggestions of citrus and pear slices. The mouth is just as subtle, leading through to the short but clean finish.",Réserve St. Martin,9,84,0.11,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Les Vignerons de la Méditerranée 2008 Réserve St. Martin Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/vignerons-mediterranee-2008-reserve-st-martin-chardonnay-vin-pays-doc/,Chardonnay,2008,Les Vignerons de la Méditerranée
winemag 10401 to 11200,4088,19350,,White,France,"An unwooded Chardonnay that is very soft, with a touch of sweetness and flavors of citrus and green plums.",Vallée des Jardins,9,84,0.11,Loire Valley,"47.5532402, 1.0105289",47.5532402,1.0105289,Vin de Pays du Jardin de la France,"47.3941440, 0.6848400",47.394144,0.68484,Remy-Pannier 2005 Vallée des Jardins Chardonnay (Vin de Pays du Jardin de la France),https://www.winemag.com/buying-guide/remy-pannier-2005-vallee-jardins-chardonnay-vin-pays-jardin/,Chardonnay,2005,Remy-Pannier
winemag 8801 to 9600,3989,220970,,White,France,"A ripe, warm style of wine with light acidity. It has weight and spice, followed by a rich, caramel character. The vines are planted at high altitude, helping keep the freshness in the fruit.",,10,84,0.12,Beaujolais,"46.5827512, 4.4866710",46.5827512,4.486671,Beaujolais Blanc,"46.5827512, 4.4866710",46.5827512,4.486671,Henry Fessy 2007  Beaujolais Blanc,https://www.winemag.com/buying-guide/henry-fessy-2007-chardonnay-blanc/,Chardonnay,2007,Henry Fessy
winemag 5601 to 6400,8205,147676,13,White,France,"A very soft, fruity wine, with a gentle, creamy texture and light acidity. It's fresh with vanilla and pear flavors, and ready to drink.",Floriéres,10,84,0.12,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Cave de Lugny 2012 Floriéres  (Mâcon-Villages),https://www.winemag.com/buying-guide/cave-lugny-2012-florieres-chardonnay-macon-villages/,Chardonnay,2012,Cave de Lugny
winemag 7201 to 8000,11616,182387,12.5,White,France,"Soft, lightly creamy Chardonnay, pleasantly fruity, offering some apple and pear flavors along with gentle acidity.",,10,84,0.12,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Barton & Guestier 2009  Mâcon-Villages,https://www.winemag.com/buying-guide/barton-guestier-2009-chardonnay-macon-villages/,Chardonnay,2009,Barton & Guestier
winemag 1601 to 2400,4240,66190,13,White,France,"This is a soft, rounded wine with floral aromas and a line of citrusy acidity. Its light tang gives it a crisp aftertaste.",,10,84,0.12,France,null,null,null,Vin de France,null,null,null,Patriarche Pére et Fils 2016 Chardonnay (Vin de France),https://www.winemag.com/buying-guide/patriarche-pere-et-fils-2016-chardonnay-vin-de-france/,Chardonnay,2016,Patriarche Pére et Fils
winemag 2401 to 3200,11090,88510,13,White,France,"Oaky notes of buttered toast, dried apple slices and baked peach are upfront in the bouquet of this wine. The palate is similarly rich and round, but with ample acidity to keep it from falling completely flat. Flavors of orange creamsicle and spiced apple linger on the close.",Reserve,10,84,0.12,France,null,null,null,Vin de France,null,null,null,Phantom Bay 2014 Reserve Chardonnay (Vin de France),https://www.winemag.com/buying-guide/phantom-bay-2014-reserve-chardonnay-vin-de-france/,Chardonnay,2014,Phantom Bay
winemag 3201 to 4000,805,93685,13,White,France,"Named after the iconic Citroën 2 CV car, this wine is soft, gently fruity without great definition. It offers some ripe apricot flavors along with touches of spice and pepper. The wine is easy, ready to drink.",,10,84,0.12,France,null,null,null,Vin de France,null,null,null,Voiturette 2015 Chardonnay (Vin de France),https://www.winemag.com/buying-guide/voiturette-2015-chardonnay-vin-de-france/,Chardonnay,2015,Voiturette
winemag 11201 to 12000,6807,37756,,White,France,"Starts off promising, with hints of roasted nuts and grilled peaches, but seems to lose steam as it goes down. Still, the modest peach and pear flavors finish smoothly.",Les Salices,10,84,0.12,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,J. & F. Lurton 2003 Les Salices Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/j-f-lurton-2003-salices-chardonnay-vin-pays-doc/,Chardonnay,2003,J. & F. Lurton
winemag 6401 to 7200,10875,166012,13,White,France,"Lemon and Anjou pear take the lead in this easy-drinking white, with secondary hints of faint toast and citrus rind adding depth and interest. It's balanced but there's a slight sharpness to the finish with a slightly pithy bitterness.",,10,84,0.12,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,The Frenchhouse 2010 Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/frenchhouse-2010-chardonnay-vin-pays-doc/,Chardonnay,2010,The Frenchhouse
winemag 7201 to 8000,10443,181214,13.5,White,France,"Light, lean citrus and toasted apple chips drive the nose of this Chard, with a hint of yellow floral character unfolding in the medium- weight but slightly hot mouth.",,10,84,0.12,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,The Frenchhouse 2009 Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/frenchhouse-2009-chardonnay-vin-pays-doc/,Chardonnay,2009,The Frenchhouse
winemag 8001 to 8800,10256,196661,13.5,White,France,"A simple but easy-to-drink Chardonnay with soft aromas and flavors of ripe red apple and pear. Medium weight with a solid, clean finish.",Bistro,10,84,0.12,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Barton & Guestier 2007 Bistro Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/barton-guestier-2007-bistro-chardonnay-vin-pays-doc/,Chardonnay,2007,Barton & Guestier
winemag 9601 to 10400,12853,245509,11.5,White,France,"A soft, smooth, apples-and-cream-flavored wine, shot with acidity and some green fruit. It's a light wine, very crisp and clean, better with food than as an apéritif.",Vallée des Jardins,10,84,0.12,Loire Valley,"47.5532402, 1.0105289",47.5532402,1.0105289,Vin de Pays du Jardin de la France,"47.3941440, 0.6848400",47.394144,0.68484,Remy-Pannier 2006 Vallée des Jardins Chardonnay (Vin de Pays du Jardin de la France),https://www.winemag.com/buying-guide/remy-pannier-2006-vallee-jardins-chardonnay-vin-pays-jardin/,Chardonnay,2006,Remy-Pannier
winemag 9601 to 10400,1216,233872,13,White,France,"A rounded, very soft Chardonnay from Chablis producer Simmonet-Febvre. There are green fruits, with hints of pears and light acidity. The edge of green tannin gives the wine some shape, but it is essentially soft. Screwcap.",,10,84,0.12,Vin de Pays des Portes de Méditerranée,"34.5531284, 18.0480105",34.5531284,18.0480105,Vin de Pays des Portes de Méditerranée,"34.5531284, 18.0480105",34.5531284,18.0480105,Simonnet-Febvre 2006 Chardonnay (Vin de Pays des Portes de Méditerranée),https://www.winemag.com/buying-guide/simonnet-febvre-2006-chardonnay-vin-pays-portes-mediterranee/,Chardonnay,2006,Simonnet-Febvre
winemag 11201 to 12000,15200,46149,14,White,France,"Subtle peach and toast scents on the nose, with pretty peach shadings on the palate that seems a little light and diffuse. Finishes short.",,11,84,0.13,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Antonin Rodet 2001  Bourgogne,https://www.winemag.com/buying-guide/antonin-rodet-2001-chardonnay-bourgogne/,Chardonnay,2001,Antonin Rodet
winemag 11201 to 12000,15190,46139,13,White,France,"Blends apple and citrus together in pleasing, if somewhat simple, whole. Drink now.",,11,84,0.13,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Louis Jadot 2001  Mâcon-Villages,https://www.winemag.com/buying-guide/louis-jadot-2001-chardonnay-macon-villages/,Chardonnay,2001,Louis Jadot
winemag 6401 to 7200,10886,166023,13,White,France,"Suggestions of dried white flowers accent the ripe Anjou pear and melon aromas. Round and flush in the mouth, the fruit flavors are ripe and lend heft to the weighty finish. Drink now.",,11,84,0.13,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Pays d'Oc,"43.5711623, 3.8767016",43.5711623,3.8767016,Le Drunk Rooster 2010 Chardonnay (Pays d'Oc),https://www.winemag.com/buying-guide/le-drunk-rooster-2010-chardonnay-pays-doc/,Chardonnay,2010,Le Drunk Rooster
winemag 7201 to 8000,10456,181227,13,White,France,"Look for the 2010 vintage of this wine, as the 2009 seems a bit tired now with muted notes of melon rind and lemon in the round mouth and a finish that shows a bit of heat.",Cadet d'Oc,11,84,0.13,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Baron Philippe de Rothschild 2009 Cadet d'Oc Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/baron-philippe-rothschild-2009-cadet-doc-chardonnay-vin-pays-doc/,Chardonnay,2009,Baron Philippe de Rothschild
winemag 7201 to 8000,10472,181243,13.5,White,France,"Candied lemon, vanilla custard and sweet orange oil all abound thoughout. With 35,000 cases imported, this straightforward quaffer should be easy to find and should please most who enjoy a fuller-bodied and oak-driven Chard.",,11,84,0.13,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Hob Nob 2008 Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/hob-nob-2008-chardonnay-vin-pays-doc/,Chardonnay,2008,Hob Nob
winemag 7201 to 8000,10475,181246,13,White,France,"Toast crumbs, soft hay and green apple skin appear in the bouquet, while flavors of lime and apple flesh fill the medium-weight mouth with a short but clean close.",Le Dog de Charlotte,11,84,0.13,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Mont Tauch 2009 Le Dog de Charlotte Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/mont-tauch-2009-le-dog-charlotte-chardonnay-vin-pays-doc/,Chardonnay,2009,Mont Tauch
winemag 5601 to 6400,10432,149903,12,White,France,"This is simple, fresh and crisply clean Chardonnay. It has melon, lemon and green apple flavors that come together into a fruity, light wine. Ready to drink now.",Domaine de la Grange,11,84,0.13,Loire Valley,"47.5532402, 1.0105289",47.5532402,1.0105289,Vin de Pays du Val de Loire,"47.5532402, 1.0105289",47.5532402,1.0105289,Rémy Luneau 2010 Domaine de la Grange Chardonnay (Vin de Pays du Val de Loire),https://www.winemag.com/buying-guide/remy-luneau-2010-domaine-grange-chardonnay-vin-pays-val/,Chardonnay,2010,Rémy Luneau
winemag 10401 to 11200,6183,21445,,White,France,"A fresh and fruity simple Bourgogne blanc, with hints of honey layered atop pear and apple fruit. Crisp on the finish; try as an apéritif.",,12,84,0.14,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Prosper Maufoux 2004  Bourgogne,https://www.winemag.com/buying-guide/prosper-maufoux-2004-chardonnay-bourgogne/,Chardonnay,2004,Prosper Maufoux
winemag 10401 to 11200,15263,30525,13,White,France,"Light in body, with apple, peach and citrus notes on the nose and in the mouth. Very cleanly made, this is a solid introduction to white Burgundy at a good price.",Laforet,12,84,0.14,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Joseph Drouhin 2003 Laforet  (Bourgogne),https://www.winemag.com/buying-guide/joseph-drouhin-2003-laforet-chardonnay-bourgogne/,Chardonnay,2003,Joseph Drouhin
winemag 11201 to 12000,15189,46138,,White,France,"While the aromas and flavors offer similar notes of underripe peaches and pencilly oak, the finish turns tart and grapefruity. It's pleasant enough, just a bit austere on its own; lean fish with a citrus preparation could help soften it.",La Clé Saint Pierre,12,84,0.14,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Mommessin 2001 La Clé Saint Pierre  (Bourgogne),https://www.winemag.com/buying-guide/mommessin-2001-cle-saint-pierre-chardonnay-bourgogne/,Chardonnay,2001,Mommessin
winemag 2401 to 3200,11074,88494,13,White,France,"Bland and soft, this has light and gently tangy fruit with apple and lime flavors. The aftertaste is fresh. Drink now.",,12,84,0.14,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Jean-Luc and Paul Aegerter 2014  Mâcon-Villages,https://www.winemag.com/buying-guide/jean-luc-and-paul-aegerter-2014-macon-villages/,Chardonnay,2014,Jean-Luc and Paul Aegerter
winemag 12001 to 12800,7680,54371,13,White,France,,,12,84,0.14,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Saint-Véran,"46.3068839, 4.8287310",46.3068839,4.828731,Georges Duboeuf 2000  Saint-Véran,https://www.winemag.com/buying-guide/georges-duboeuf-2000-chardonnay-saint-veran/,Chardonnay,2000,Georges Duboeuf
winemag 4801 to 5600,12603,136496,13,White,France,"Soft and ripe, this is Chardonnay at its simplest. It has melon and pear flavors, light acidity and a rounded texture. Drink this easy wine now.",,12,84,0.14,France,null,null,null,Vin de France,null,null,null,Le Petit Panier 2012 Chardonnay (Vin de France),https://www.winemag.com/buying-guide/le-petit-panier-2012-chardonnay-vin/,Chardonnay,2012,Le Petit Panier
winemag 1601 to 2400,2384,64334,12.5,White,France,"Mealy apple and orange custard aromas set the stage for this ripe, fleshy white. There's a roundness to the mouthfeel, as those notes continue through to the palate, though the finish offers a pithy citrus astringency that helps to enliven the experience.",,12,84,0.14,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Pays d'Oc,"43.5711623, 3.8767016",43.5711623,3.8767016,Domaine Saint-Nabor 2016 Chardonnay (Pays d'Oc),https://www.winemag.com/buying-guide/domaine-saint-nabor-2016-chardonnay-pays-doc/,Chardonnay,2016,Domaine Saint-Nabor
winemag 7201 to 8000,12961,183732,13,White,France,This medium- weight Chard shows some grass and green plum notes alongside riper accents of apple and honeysuckle. Might be past its prime; try the 2010.,,12,84,0.14,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,La Noble 2009 Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/noble-2009-chardonnay-vin-pays-doc/,Chardonnay,2009,La Noble
winemag 8001 to 8800,10297,196702,14,White,France,"An interesting Chard that offers quite sweet notes of stewed peaches, orange marmalade and overripe honeydew. Big and a bit clumsy in the mouth, more vibrancy and freshness is needed to keep things in better balance. However, if you like 'em sweeter, this one's for you.",Les Jumeaux,12,84,0.14,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Domaine de Guiot 2008 Les Jumeaux Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/domaine-guiot-2008-jumeaux-chardonnay-vin-pays-doc/,Chardonnay,2008,Domaine de Guiot
winemag 3201 to 4000,9502,102382,12,White,France,"This soft, tank-aged wine has attractive apple fruits, a touch of citrus and crisp acidity. Light and fruity, it is ready to drink.",,12,84,0.14,Loire Valley,"47.5532402, 1.0105289",47.5532402,1.0105289,Val de Loire,"47.5532402, 1.0105289",47.5532402,1.0105289,Bernier 2014 Chardonnay (Val de Loire),https://www.winemag.com/buying-guide/bernier-2014-chardonnay-val-de-loire/,Chardonnay,2014,Bernier
winemag 3201 to 4000,12911,105791,12.5,White,France,"This is a soft wine, light and fresh. It has a citrus character, lemon squeezed over apples that give crispness. Some minerality to the texture adds interest and puts the wine in the food-friendly category. Drink now.",,13,84,0.15,Beaujolais,"46.5827512, 4.4866710",46.5827512,4.486671,Beaujolais Blanc,"46.5827512, 4.4866710",46.5827512,4.486671,Château de Pizay 2014  Beaujolais Blanc,https://www.winemag.com/buying-guide/chateau-pizay-2014-chardonnay-blanc/,Chardonnay,2014,Château de Pizay
winemag 7201 to 8000,12968,183739,13,White,France,"Soft Chardonnay, with pear and walnut flavors, light acidity and rounded buttery flavors. There is an attractive final richness.",Laforet,13,84,0.15,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Bourgogne,"47.0525047, 4.3837215",47.0525047,4.3837215,Joseph Drouhin 2009 Laforet  (Bourgogne),https://www.winemag.com/buying-guide/joseph-drouhin-2009-laforet-chardonnay-bourgogne/,Chardonnay,2009,Joseph Drouhin
winemag 1601 to 2400,2341,64291,13.5,White,France,"While this wine is full, it has an indistinct character. A soft texture and only light fruitiness leave a dull impression.",,13,84,0.15,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Chardonnay,"46.3068839, 4.8287310",46.3068839,4.828731,Gerald Talmard 2016  Mâcon-Chardonnay,https://www.winemag.com/buying-guide/gerald-talmard-2016-macon-chardonnay/,Chardonnay,2016,Gerald Talmard
winemag 10401 to 11200,15291,30553,12.5,White,France,"Slightly doughy or nutty on the nose, this wine then opens up on the palate to reveal more citrus and tropical fruit flavors. Medium-bodied, with a finish that's short but fresh. Imported by Cannon Wines Limited.",,13,84,0.15,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Patriarche Pére et Fils 2004  Mâcon-Villages,https://www.winemag.com/buying-guide/patriarche-pere-fils-2004-chardonnay-macon-villages/,Chardonnay,2004,Patriarche Pére et Fils
winemag 6401 to 7200,4598,159735,,White,France,"With a light structure and some minerality, this is an attractive, textured wine. Flavors of apples, citrus fruits and a note of caramel pair with its zesty character that lends an attractive finishing bite.",,13,84,0.15,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Georges Duboeuf 2010  Mâcon-Villages,https://www.winemag.com/buying-guide/georges-duboeuf-2010-chardonnay-macon-villages/,Chardonnay,2010,Georges Duboeuf
winemag 7201 to 8000,2809,173580,12.5,White,France,"Light, rather indistinct wine. It has some green apple fruit, green pepper and bitter almonds. The style is clean, attenuated, although simple and balanced at the end.",St Amand,13,84,0.15,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Mâcon-Villages,"46.3068839, 4.8287310",46.3068839,4.828731,Labouré-Roi 2010 St Amand  (Mâcon-Villages),https://www.winemag.com/buying-guide/laboure-roi-2010-st-amand-chardonnay-macon-villages/,Chardonnay,2010,Labouré-Roi
winemag 11201 to 12000,14920,45869,12,White,France,"Tart, clean and fresh, with fruit reminiscent of underripe pineapple. With its lingering acidic finish, it's probably best served with raw oysters or clams.",,13,84,0.15,Burgundy,"47.0525047, 4.3837215",47.0525047,4.3837215,Petit Chablis,"47.8152690, 3.8004510",47.815269,3.800451,La Chablisienne 2001  Petit Chablis,https://www.winemag.com/buying-guide/chablisienne-2001-chardonnay-petit-chablis/,Chardonnay,2001,La Chablisienne
winemag 801 to 1600,313,202356,12.5,White,France,"Minor hints of red apple flesh, creamed orange and straw dance softly on the nose of this direct white. There's some weight to the midpalate despite the low intensity of citrus-based flavors. Drink now.",Aussiéres,13,84,0.15,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Pays d'Oc,"43.5711623, 3.8767016",43.5711623,3.8767016,Domaines Barons de Rothschild (Lafite) 2016 Aussiéres Chardonnay (Pays d'Oc),https://www.winemag.com/buying-guide/domaines-barons-de-rothschild-lafite-2016-aussieres-chardonnay-pays-doc/,Chardonnay,2016,Domaines Barons de Rothschild (Lafite)
winemag 12001 to 12800,8052,54743,,White,France,"Sometimes it's nice to sip a Chard that's not bursting with overripe fruit and dripping with oak. This simple little country style wine has flavors of minerals and peaches, and turns firm and crisp on the finish.",French Tom Private Collection,13,84,0.15,Languedoc-Roussillon,"43.5912356, 3.2583626",43.5912356,3.2583626,Vin de Pays d'Oc,"43.5912356, 3.2583626",43.5912356,3.2583626,Barton & Guestier 2000 French Tom Private Collection Chardonnay (Vin de Pays d'Oc),https://www.winemag.com/buying-guide/barton-guestier-2000-french-tom-private-collection-chardonnay-vin-pays-doc/,Chardonnay,2000,Barton & Guestier
