filename,record number 1,record number 2,alcohol,category,country,description,designation,price,rating,cost per point,region / state,subregion,subregion lat lon,subregion lat,subregion lon,subsubregion,subsubregion lat lon,subsubregion lat,subsubregion lon,title,url,varietal,vintage,winery
winemag 8001 to 8800,1165,187570,14.5,Red,US,"Gorgeous, elegant and ageworthy. With a softly tannic structure, it's drinkable now, but should age and gain complexity for 10 years. Dry and smooth, it has complex flavors of blackberries, black cherries, currants, red licorice, cola and oak. Give it some time to breathe. Now-2017.",Cask,75,95,0.789473684,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Rutherford,"38.4591012, -122.4225638",38.4591012,-122.4225638,Rubicon Estate 2007 Cask Cabernet Sauvignon (Rutherford),https://www.winemag.com/buying-guide/rubicon-estate-2007-cask-cabernet-sauvignon-napa-rutherford/,Cabernet Sauvignon,2007,Rubicon Estate
winemag 8001 to 8800,1173,187578,14.7,Red,US,"The most tannic and closed of Vine Cliff's magnificent array of '07 Cabernets. It's hard, with a bite of acidity, but it doesn't take much for the richness to explode. Blackberries, black currants, dark chocolate, butterscotch, sweet cinnamon spice, the list goes on and on. So rich and decadent, you can enjoy it now, but it will gather momentum over the next 6-8 years.",Pickett Road Vineyard,150,95,1.578947368,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Vine Cliff 2007 Pickett Road Vineyard Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/vine-cliff-2007-pickett-road-vineyard-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2007,Vine Cliff
winemag 8001 to 8800,3246,189651,14.6,Red,US,"Texture is the name of the game here. We're talking pure velvet, the way the wine glides over the palate with hardly a wrinkle. Beyond the mouthfeel are flavors so complex, they're hard to describe. The blend consists of Cabernet Sauvignon, with contributions from Cab Franc, Malbec and Petit Verdot, and each grape brings its own distinction, as does 100% new oak. It's approachable now for the softness, and should glide through the next 6-8 years with ease. Expensive, yes, and only 344 cases were produced, but it's worth the search.",Reserve,90,95,0.947368421,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma County,"38.7596420, -123.0915605",38.759642,-123.0915605,Chateau St. Jean 2005 Reserve Cabernet Sauvignon (Sonoma County),https://www.winemag.com/buying-guide/chateau-st-jean-2005-reserve-cabernet-sauvignon-sonoma-county/,Cabernet Sauvignon,2005,Chateau St. Jean
winemag 8001 to 8800,5360,191765,14.2,Red,US,"A lovely Cabernet, brimming with complex blackberry, cherry, mineral, tobacco and cedar flavors that impress for their sheer power. Shows the firm, hard tannins this mountain always lends Cabs, but they're so finely ground, the wine is drinkable now with a good decanting. Should age well for a decade.",Cloud's Nest Vineyard,50,95,0.526315789,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Mount Veeder,"38.3793566, -122.4477575",38.3793566,-122.4477575,Trinchero 2007 Cloud's Nest Vineyard Cabernet Sauvignon (Mount Veeder),https://www.winemag.com/buying-guide/trinchero-2007-clouds-nest-vineyard-cabernet-sauvignon-napa-mount-veeder/,Cabernet Sauvignon,2007,Trinchero
winemag 8001 to 8800,5361,191766,14.5,Red,US,"A terrific Cabernet you want to cellar for a good 5-6 years, at the very least, and could go far longer. Shows what Yountville can do in a good year. The wine is very dry and more minerally than further north, yet is extraordinarily rich in blackberries, chocolate-covered cherries and cassis, with a perfumed scent of violets. The mouthfeel is all velvet and satin-so pretty and refined.",Single Vineyard,100,95,1.052631579,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Yountville,"38.4015781, -122.3608105",38.4015781,-122.3608105,Ghost Block 2007 Single Vineyard Cabernet Sauvignon (Yountville),https://www.winemag.com/buying-guide/ghost-block-2007-single-vineyard-cabernet-sauvignon-napa-yountville/,Cabernet Sauvignon,2007,Ghost Block
winemag 8001 to 8800,5553,191958,15.9,Red,US,"Bone dry and utterly balanced, with deeply powerful, long-lasting flavors of blackberries and black currants and an intense, but integrated, coating of smoky oak. But it's also very tannic. Nothing soft about this wine. As fine a cellar candidate as any Mondavi Reserve in years. Should develop for 12, 15, even 20 years.",Reserve,135,95,1.421052632,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Robert Mondavi 2007 Reserve Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/robert-mondavi-2007-reserve-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2007,Robert Mondavi
winemag 8001 to 8800,6662,193067,14.5,Red,US,"There's a beautiful wine in here, but it's buried under tannins. Also, the fruit is all primary blackberry, blueberry, raspberry and cherry jam, while the oak stands to the side, insistent in vanilla and toast. Nothing has merged, everything is separated. Yet this is a great wine, easily the greatest Cabernet to emerge from Livermore Valley in memory. Beautiful now, and should develop for a decade.",Ghielmetti Vineyard Clone 4,100,95,1.052631579,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Livermore Valley,"37.6802080, -121.7918985",37.680208,-121.7918985,Steven Kent 2007 Ghielmetti Vineyard Clone 4 Cabernet Sauvignon (Livermore Valley),https://www.winemag.com/buying-guide/steven-kent-2007-ghielmetti-vineyard-clone-4-cabernet-sauvignon-central-coast-livermore-valley/,Cabernet Sauvignon,2007,Steven Kent
winemag 8001 to 8800,6670,193075,14.6,Red,US,"A tremendous Cabernet, pure and refined, and undoubtedly the beneficiary of its great vintage. It's dry and elegant, with the slightly herbal tinge and soft tannins that Alexander Valley invariably lends. Yet the flavor profile is dominated by delicious, oak-inspired blackberries, cherries and currants. Brilliant and beautiful, and should develop for many years.",Vyborny Vineyard,70,95,0.736842105,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Alexander Valley,"38.6129647, -122.7694345",38.6129647,-122.7694345,Goldschmidt 2007 Vyborny Vineyard Cabernet Sauvignon (Alexander Valley),https://www.winemag.com/buying-guide/goldschmidt-2007-vyborny-vineyard-cabernet-sauvignon-sonoma-alexander-valley/,Cabernet Sauvignon,2007,Goldschmidt
winemag 8001 to 8800,6671,193076,15.1,Red,US,"A beautiful, classy Cab, marked by smoky new oak and very ripe blackberry and cassis flavors, with a streak of minerals. The vineyard is in the Vaca Mountains, in the valley's far east. You can taste the sunshine in the wonderful fruitiness, and the tannins are extraordinarily refined, but they're also aggressive. Fine now, with a long decant, but should develop bottle complexity over many years.",Cloudy's Vineyard,100,95,1.052631579,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Janzen 2007 Cloudy's Vineyard Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/janzen-2007-cloudys-vineyard-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2007,Janzen
winemag 8001 to 8800,8199,194604,14.7,Red,US,"A 100% Cabernet aged in 100% new French oak, grown in the warmer Conn Valley region east of the Silverado Trail. The wood contributes layers of toast and caramel, while the underlying wine is massive, with tiers of blackberries, black cherries, black currants, red currants, cedar and spices. Very dramatic and beautiful, but needs time. 2012-2020, at least.",Estate,125,95,1.315789474,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Parallel 2006 Estate Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/parallel-2006-estate-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2006,Parallel
winemag 8001 to 8800,9328,195733,14.8,Red,US,"Expensive, yes, but a very fine wine, showcasing what Napa Cab can do at a world-class level. But you want to cellar it, because it's all primary fruit, unintegrated oak and tannins now. Beyond the sweet cedar application you'll find deep, noble flavors of black currants and minerals, wrapped into the finest tannins imaginable. Hold until 2013,at least, and should provide good drinking for many years.",Estate,95,95,1,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,David Arthur 2007 Estate Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/david-arthur-2007-estate-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2007,David Arthur
winemag 8001 to 8800,9329,195734,14.5,Red,US,"This is a big, rich, dramatic Cabernet. The underlying fruit is spectacular, offering tiers of blackberries, black currants and cocoa, while 100% new French oak aging lends strong, but balanced, layers of toast. The tannins are ripe and sturdy, yet very finely ground. Really a beautiful example of the modern style, and should develop over the next six years.",Revilo Vineyard,85,95,0.894736842,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Carter 2007 Revilo Vineyard Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/carter-2007-revilo-vineyard-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2007,Carter
winemag 8001 to 8800,9339,195744,14.8,Red,US,"As rich as Napa Cab gets. Made solidly in the modern style, it's soft, elaborate and flamboyant, suggesting ultraripe blackberry pie, currant, mocha-choca and sweet oak flavors. The all-important tannins are smooth as velvet. Few Cabs are more delicious for drinking now, but longterm prospects are entirely unpredictable.",Coliseum Block,125,95,1.315789474,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Carter 2007 Coliseum Block Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/carter-2007-coliseum-block-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2007,Carter
winemag 8001 to 8800,10126,196531,15.1,Red,US,"Piña has a spectacular record with this wine, and indeed with all their Cabs from Howell Mountain. The '07 is notable for its superb structure. It has pristine tannins and a good, dry mouthfeel, with very rich flavors of blackberries, currants, chocolate and cedar that are grounded with notes of anise and sweet herbs. Very fine and dramatic, this 100% Cab should develop for at least the next eight years.",Buckeye Vineyard,85,95,0.894736842,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Howell Mountain,"38.5813900, -122.4500000",38.58139,-122.45,Piña 2007 Buckeye Vineyard Cabernet Sauvignon (Howell Mountain),https://www.winemag.com/buying-guide/pina-2007-buckeye-vineyard-cabernet-sauvignon-napa-howell-mountain/,Cabernet Sauvignon,2007,Piña
winemag 8001 to 8800,10128,196533,14.8,Red,US,"A tremendous wine that easily merits being Barnett's most expensive release. Shows the ripe blackberry and black currant flavors and new oak that are so easily achieved, with yet near perfect tannins and a dryness unusual in a Cabernet this fruity. The combination of opposites makes this mountain wine noteworthy, as well as ageable. Now-2017.",Rattlesnake Hill Estate Bottled,125,95,1.315789474,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Spring Mountain District,"38.5228143, -122.5492726",38.5228143,-122.5492726,Barnett 2007 Rattlesnake Hill Estate Bottled Cabernet Sauvignon (Spring Mountain District),https://www.winemag.com/buying-guide/barnett-2007-rattlesnake-hill-estate-bottled-cabernet-sauvignon-napa-spring-mountain/,Cabernet Sauvignon,2007,Barnett
winemag 8001 to 8800,10130,196535,14.2,Red,US,"What a wonderful wine. So pure, so fine and so Bordeaux-esque, like a fine young Margaux that needs time. Made from 100% Cabernet grapes, it shows classic blackberry and black currant flavors, beautifully oaked, with smooth, polished tannins and a fleshy mouthfeel. A feminine wine, it has great charm now, and should develop in the bottle for many years.",Rennie Reserve,100,95,1.052631579,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,St. Helena,"38.5052429, -122.4703868",38.5052429,-122.4703868,Flora Springs 2007 Rennie Reserve Cabernet Sauvignon (St. Helena),https://www.winemag.com/buying-guide/flora-springs-2007-rennie-reserve-cabernet-sauvignon-napa-st-helena/,Cabernet Sauvignon,2007,Flora Springs
winemag 8001 to 8800,10131,196536,14.2,Red,US,"An amazingly rich, complex and ageworthy wine. Made from 100% Cabernet grapes, it shows firm, plush flavors of blackberries and black currants, with a sour cherry candy tartness that's clean and piquant in the mouth. But the wine is also very tannic, giving a dry astringency through the finish. Should reward time in the cellar. Best 2012-2018.",Hillside Reserve,100,95,1.052631579,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Rutherford,"38.4591012, -122.4225638",38.4591012,-122.4225638,Flora Springs 2007 Hillside Reserve Cabernet Sauvignon (Rutherford),https://www.winemag.com/buying-guide/flora-springs-2007-hillside-reserve-cabernet-sauvignon-napa-rutherford/,Cabernet Sauvignon,2007,Flora Springs
winemag 8001 to 8800,10132,196537,14.1,Red,US,"Drier and earthier than many Napa Cabs these days, this wine has subtle sage and sweet licorice that grounds its fruitier flavors of blackberries, cherries and raspberries. Very beautiful are the tannins, which are rich and pure, suggesting perfect ripeness. The small Bosché bottling has been a premier one for the winery for many years, and this '05 is one of the best in memory. Should age effortlessly for at least a dozen years.",Bosché,70,95,0.736842105,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Rutherford,"38.4591012, -122.4225638",38.4591012,-122.4225638,Freemark Abbey 2005 Bosché Cabernet Sauvignon (Rutherford),https://www.winemag.com/buying-guide/freemark-abbey-2005-bosche-cabernet-sauvignon-napa-rutherford/,Cabernet Sauvignon,2005,Freemark Abbey
winemag 8001 to 8800,10134,196539,15.3,Red,US,"This is a very high-class Cabernet. You can tell from the sumptuous tannins and the overall balance and elegance. It's soft and gentle enough to drink now, with voluptuous waves of blackberries, black currants, anise, chocolate and cedar, yet shows a density that suggests midterm ageability through 2015 or so.",H.B. Vineyard,225,95,2.368421053,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Rutherford,"38.4591012, -122.4225638",38.4591012,-122.4225638,Peju 2006 H.B. Vineyard Cabernet Sauvignon (Rutherford),https://www.winemag.com/buying-guide/peju-2006-hb-vineyard-cabernet-sauvignon-napa-rutherford/,Cabernet Sauvignon,2006,Peju
winemag 8001 to 8800,12390,198795,13.9,Red,US,"Here's a young, vital, impressive 100% Cabernet. It's dry, full-bodied and rich in classic flavors of blackberries, black currants, graphite and minerals, wrapped into silky tannins. Superb oak integration lends notes of vanilla and sandalwood. Just gorgeous in the mouth, filled with class and elegance. Now-2014, at least.",,40,95,0.421052632,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Vinifera 2006 Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/vinifera-2006-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2006,Vinifera
winemag 8001 to 8800,12392,198797,,Red,US,"Lush, rich, beguiling now. Tastes fat and unctuous, like a Pomerol despite being made from 100% Cabernet Sauvignon, offering a creamy wealth of cherries, currants, chocolate, anise, herbs, spices and smoky oak. For all the flamboyance, it's bone dry, with classically solid Napa tannins, courtesy of fruit from Oakville and Howell Mountain. Should develop in the bottle through 2018.",J. Daniel Cuvée,125,95,1.315789474,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Lail 2006 J. Daniel Cuvée Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/lail-2006-j-daniel-cuvee-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2006,Lail
winemag 8001 to 8800,13274,199679,14.8,Red,US,"A real success story for this hot vintage. Feels gracious and generous in the mouth, offering complex, fat flavors of blackberries, cherries, raspberries, mocha and cedar that turn spicy on the finish. The tannins are elaborately ripe and fine. The well-known vineyard is on the Rutherford bench, and production was 2,300 cases. Drinkable now, and should age well for at least a decade.",Sycamore Vineyard,70,95,0.736842105,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Rutherford,"38.4591012, -122.4225638",38.4591012,-122.4225638,Freemark Abbey 2004 Sycamore Vineyard Cabernet Sauvignon (Rutherford),https://www.winemag.com/buying-guide/freemark-abbey-2004-sycamore-vineyard-cabernet-sauvignon-napa-rutherford/,Cabernet Sauvignon,2004,Freemark Abbey
winemag 8001 to 8800,13279,199684,13.5,Red,US,"To call this a big Cab would be an understatement. It's a black-colored, saturated wine that detonates on the palate, offering a blast of black and red berries, currants, cassis, dark unsweetened chocolate, anise and fine, upscale new oak. But the tannins are fierce. Very fine, among the best St. Helena Cabernets of the vintage. Needs time. 2012-2020.",Estate,100,95,1.052631579,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,St. Helena,"38.5052429, -122.4703868",38.5052429,-122.4703868,Sabina Vineyards 2006 Estate Cabernet Sauvignon (St. Helena),https://www.winemag.com/buying-guide/sabina-2006-estate-cabernet-sauvignon-napa-st-helena/,Cabernet Sauvignon,2006,Sabina Vineyards
winemag 8001 to 8800,14147,200552,14.3,Red,US,"Ed Sbragia is making some of the most interesting single-vineyard Cabernets in California. This one, from Howell Mountain, shows the density and power that typify all his wines. Although it's thoroughly dry, it tastes almost sweet in grilled blackberry marmalade flavors, balanced with good acidity and wonderfully fine tannins. Feels like it has the capacity to age for decades.",Cimarossa Vineyard,75,95,0.789473684,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Howell Mountain,"38.5813900, -122.4500000",38.58139,-122.45,Sbragia 2006 Cimarossa Vineyard Cabernet Sauvignon (Howell Mountain),https://www.winemag.com/buying-guide/sbragia-2006-cimarossa-vineyard-cabernet-sauvignon-napa-howell-mountain/,Cabernet Sauvignon,2006,Sbragia
winemag 8001 to 8800,14152,200557,14.9,Red,US,"One for the cellar. It's vibrantly rich and forward in blackberries, black cherries, plums, dark chocolate and sweet smoky new oak, yet very tannic. Creates an astringency that lasts through the spicy finish. It would be a pity to open it before 2012, and will last for years after.",Monte Rosso Vineyard,50,95,0.526315789,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Sonoma Valley,"38.2918590, -122.4580356",38.291859,-122.4580356,Sbragia 2006 Monte Rosso Vineyard Cabernet Sauvignon (Sonoma Valley),https://www.winemag.com/buying-guide/sbragia-2006-monte-rosso-vineyard-cabernet-sauvignon-sonoma-valley/,Cabernet Sauvignon,2006,Sbragia
winemag 8001 to 8800,14153,200558,15.8,Red,US,"Beautiful from start to finish, but tannic, and not drinkable now, in the classic sense. The tannins are hard, and while they're very finely ground, they prevent the palate from full appreciation of the lush blackberries, black cherries, dark chocolate and herbs. Give this 100% Cabernet at least five years to begin to mellow.",Beckstoffer Dr. Crane Vineyard,110,95,1.157894737,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Knights Bridge 2007 Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/knights-bridge-2007-beckstoffer-dr-crane-vineyard-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2007,Knights Bridge
winemag 8001 to 8800,14155,200560,14.4,Red,US,"This is the most accessible, most interesting and most compelling of Sbragia's new Cabernets. It's extraordinarily powerful in the potent, sweetly refined tannins and ripe flavors of blackberries and cassis, leading to a long, rich finish. You can drink it now, but it will age effortlessly for a good 8-10 years.",Rancho Del Oso,75,95,0.789473684,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Howell Mountain,"38.5813900, -122.4500000",38.58139,-122.45,Sbragia 2006 Rancho Del Oso Cabernet Sauvignon (Howell Mountain),https://www.winemag.com/buying-guide/sbragia-2006-rancho-oso-cabernet-sauvignon-napa-howell-mountain/,Cabernet Sauvignon,2006,Sbragia
winemag 8001 to 8800,14906,201311,14.2,Red,US,"Grown in the flatlands and benches of Alexander Valley, this Cab tastes more like a high mountain wine, with its firm tannins and flavor intensity. It's quite fine, showing intense blackberry, cherry, black currant, plum, cocoa and violet flavors that are tinged with soft, dry herbs. Very beautiful now for sheer charm, it will develop bottle complexities over the next decade. The best Cabernet from Hanna in memory.",Reserve,52,95,0.547368421,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Alexander Valley,"38.6129647, -122.7694345",38.6129647,-122.7694345,Hanna 2005 Reserve Cabernet Sauvignon (Alexander Valley),https://www.winemag.com/buying-guide/hanna-2005-reserve-cabernet-sauvignon-sonoma-alexander-valley/,Cabernet Sauvignon,2005,Hanna
winemag 8001 to 8800,15154,201559,,Red,US,"The Cabernet Sauvignon really sticks out, with its cassis flavors and big, tough tannins. Meanwhile, new oak adds lush layers of smoke, woodspice and buttered toast. The result is a tough young wine that needs time, and possibly lots. Don't think of opening it before 2011, and it should develop for many more years. Potentially great.",Black Cougar Ridge,90,95,0.947368421,California,Sonoma,"38.2918590, -122.4580356",38.291859,-122.4580356,Alexander Valley,"38.6129647, -122.7694345",38.6129647,-122.7694345,Stonestreet 2005 Black Cougar Ridge Cabernet Sauvignon (Alexander Valley),https://www.winemag.com/buying-guide/stonestreet-2005-black-cougar-ridge-cabernet-sauvignon-sonoma-alexander-valley/,Cabernet Sauvignon,2005,Stonestreet
winemag 8001 to 8800,15162,201567,14.2,Red,US,"A big, firm, tannic wine, dry and full-bodied, and packed with ripe, sweet fruit. Shows the purest expression of black currants, cassis, blackberries, blueberries, chocolate and sweet, smoky sandalwood. Very classic and elegant, with great power and authority. But this voluptuous wine needs time. Drink 2012-2016. Just 536 cases were produced.",,86,95,0.905263158,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Mount Veeder,"38.3793566, -122.4477575",38.3793566,-122.4477575,Atlas Peak 2005 Cabernet Sauvignon (Mount Veeder),https://www.winemag.com/buying-guide/atlas-peak-2005-cabernet-sauvignon-napa-mount-veeder/,Cabernet Sauvignon,2005,Atlas Peak
winemag 8001 to 8800,15163,201568,14.3,Red,US,"Big, firm tannins mark this wine. They're not clunky and hard, though, but refined and smooth, providing a rich structure to the massively concentrated blackberries, blueberries, cherries and sweet, smoky oak. Very fine and classic, and drinking well now, with decanting, and through the next 6-8 years.",,86,95,0.905263158,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Howell Mountain,"38.5813900, -122.4500000",38.58139,-122.45,Atlas Peak 2005 Cabernet Sauvignon (Howell Mountain),https://www.winemag.com/buying-guide/atlas-peak-2005-cabernet-sauvignon-napa-howell-mountain/,Cabernet Sauvignon,2005,Atlas Peak
winemag 8001 to 8800,15172,201577,14.5,Red,US,"One for the cellar. Shows a dramatic structure of firm, dusty tannins, brightened with acidity, framing complex, long and deep flavors of black currants, cassis, dark unsweetened chocolate, smoky cedar, anise and spices, undergirded by a firm minerality. Best after 2010 and through 2014, at least.",Estate Bottled,125,95,1.315789474,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Oakville,"38.4366996, -122.4027850",38.4366996,-122.402785,Far Niente 2006 Estate Bottled Cabernet Sauvignon (Oakville),https://www.winemag.com/buying-guide/far-niente-2006-estate-bottled-cabernet-sauvignon-napa-oakville/,Cabernet Sauvignon,2006,Far Niente
winemag 8001 to 8800,15179,201584,14.5,Red,US,"You don't want to open this wine anytime soon. It's tightly wound and immature, offering a blast of primary fruit flavors that haven't yet integrated with the oak. It tastes almost sweet now, although it's technically bone dry, with waves of black cherries, blackberries, mocha, anise liqueur and smoky oak vanillins, followed by a long, spicy finish. Hold until 2012, if you can, and should drink well beyond that.",Purple Label Piedra Hill Vineyard,64,95,0.673684211,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Howell Mountain,"38.5813900, -122.4500000",38.58139,-122.45,W.H. Smith 2007 Purple Label Piedra Hill Vineyard Cabernet Sauvignon (Howell Mountain),https://www.winemag.com/buying-guide/wh-smith-2007-purple-label-piedra-hill-vineyard-cabernet-sauvignon-napa-howell-mountain/,Cabernet Sauvignon,2007,W.H. Smith
winemag 801 to 1600,245,202288,14.5,Red,US,"Just a dash of Petit Verdot is added to this wine, with the Cabernet Sauvigon coming from the Martin Stelling Vineyard that stands regally behind the winery. This starts off with soft aromas of cassis and red cherry, which appear on the palate that's built by sizable tannins and texture. The richness is defined in dark chocolate, with just enough acidity to keep the mouthfeel succulent and lush.",Estate Bottled,170,95,1.789473684,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Oakville,"38.4366996, -122.4027850",38.4366996,-122.402785,Far Niente 2015 Estate Bottled Cabernet Sauvignon (Oakville),https://www.winemag.com/buying-guide/far-niente-2015-estate-bottled-cabernet-sauvignon-oakville/,Cabernet Sauvignon,2015,Far Niente
winemag 801 to 1600,462,202505,14.7,Red,US,"This is a tiny-production wine that packs an impressive punch. Currant, cassis and cedar open on the nose and palate, allowing for a soft, approachable beginning that takes on additional complexity as the wine develops. A grippiness dominates on the finish, suggesting it would benefit from time in the cellar. Enjoy 2024-2030.",Gary Morisoli Vineyard Reserve,130,95,1.368421053,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Rutherford,"38.4591012, -122.4225638",38.4591012,-122.4225638,Trujillo 2014 Gary Morisoli Vineyard Reserve Cabernet Sauvignon (Rutherford),https://www.winemag.com/buying-guide/trujillo-2014-gary-morisoli-vineyard-reserve-cabernet-sauvignon-rutherford/,Cabernet Sauvignon,2014,Trujillo
winemag 801 to 1600,2451,204494,14.3,Red,US,"A focused nose of plump red fruit and baking spice start off this special selection Cabernet, which includes 10% Merlot and 6% Petit Verdot. The palate is zesty in notes of thyme, oregano, blackberry, tobacco and cedar. Over time, it expands broadly and deliciously on the palate. Drink 2020-2034.",Patrick's Vineyard Selection,75,95,0.789473684,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Santa Ynez Valley,"34.5841542, -120.0973685",34.5841542,-120.0973685,Gainey 2014 Patrick's Vineyard Selection Cabernet Sauvignon (Santa Ynez Valley),https://www.winemag.com/buying-guide/gainey-2014-patricks-vineyard-selection-cabernet-sauvignon-santa-ynez-valley/,Cabernet Sauvignon,2014,Gainey
winemag 801 to 1600,2460,204503,14.7,Red,US,"With less than 6% Petit Verdot, this epic wine is made from the producer's best barrels and is seductive in wild vanilla, red currant and plum. Expansive and succulent on the palate, the oak is well-integrated and supportive, imparting complex notes of cigar box and clove on the lengthy, spicy finish. Enjoy best 2025-2035.",Signature,195,95,2.052631579,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Napa Valley,"38.5024689, -122.2653887",38.5024689,-122.2653887,Anderson Conn Valley 2015 Signature Cabernet Sauvignon (Napa Valley),https://www.winemag.com/buying-guide/anderson-conn-valley-2015-signature-cabernet-sauvignon-napa-valley/,Cabernet Sauvignon,2015,Anderson Conn Valley
winemag 801 to 1600,4424,206467,16,Red,US,"Bold in ripeness yet layered and complex, this bottling shows plush blackberry, fresh raspberry, sugar plums, caramel-soaked coffee cake, light coconut and mint on the nose. The palate oozes with juicy flavors of black currant, coffee, cocoa nibs and roasted beef, set against a chalky but firm tannins frame and a buoyant acidity. Dried mint lifts the finish.",Eighty One,150,95,1.578947368,California,Central Coast,"35.6368759, -120.6545022",35.6368759,-120.6545022,Paso Robles,"35.6804202, -120.6406520",35.6804202,-120.640652,Justin 2012 Eighty One Cabernet Sauvignon (Paso Robles),https://www.winemag.com/buying-guide/justin-2012-eighty-one-cabernet-sauvignon-paso-robles/,Cabernet Sauvignon,2012,Justin
winemag 801 to 1600,4446,206489,14.8,Red,US,"Blended with small percentages of 12% Cabernet Franc, 5% Merlot and 5% Petit Verdot, and then aged in 90% new French oak for 19 months, this stellar effort offers reduced oak, bark, toast and clove aromas and flavors alongside sizable, structured tannin and hearty ripeness. Black currant and chocolate dust a layer of tobacco. Enjoy best 2024 through 2034.",,100,95,1.052631579,California,Napa,"38.5024689, -122.2653887",38.5024689,-122.2653887,Howell Mountain,"38.5813900, -122.4500000",38.58139,-122.45,La Jota Vineyard 2014 Cabernet Sauvignon (Howell Mountain),https://www.winemag.com/buying-guide/la-jota-vineyard-2014-cabernet-sauvignon-howell-mountain/,Cabernet Sauvignon,2014,La Jota Vineyard
